#time_s           sample_K         target_A         PID_perc         AUX1_perc        AUX2_perc       AUX3_perc      
        4391.96             0.00           108.32           100.00           100.00           100.00          100.00
        4392.98             0.00           108.69           100.00           100.00           100.00          100.00
        4394.07             0.00           109.08           100.00           100.00           100.00          100.00
        4394.93             0.00           109.45           100.00           100.00           100.00          100.00
        4396.00             0.00           109.81           100.00           100.00           100.00          100.00
        4397.09             0.00           110.19           100.00           100.00           100.00          100.00
        4397.96             0.00           110.56           100.00           100.00           100.00          100.00
        4398.96             0.00           110.94           100.00           100.00           100.00          100.00
        4400.13             0.00           111.31           100.00           100.00           100.00          100.00
        4400.98             0.00           111.68           100.00           100.00           100.00          100.00
        4401.93             0.00           112.05           100.00           100.00           100.00          100.00
        4403.01             0.00           112.41           100.00           100.00           100.00          100.00
        4403.94             0.00           112.77           100.00           100.00           100.00          100.00
        4404.95             0.00           113.14           100.00           100.00           100.00          100.00
        4406.02             0.00           113.50           100.00           100.00           100.00          100.00
        4406.97             0.00           113.86           100.00           100.00           100.00          100.00
        4408.10             0.00           114.22           100.00           100.00           100.00          100.00
        4408.98             0.00           114.58           100.00           100.00           100.00          100.00
        4409.98             0.00           114.95           100.00           100.00           100.00          100.00
        4410.93             0.00           115.31           100.00           100.00           100.00          100.00
        4411.99             0.00           115.66           100.00           100.00           100.00          100.00
        4412.86             0.00           115.98           100.00           100.00           100.00          100.00
        4413.94             0.00           116.38           100.00           100.00           100.00          100.00
        4415.09             0.00           116.73           100.00           100.00           100.00          100.00
        4415.96             0.00           117.08           100.00           100.00           100.00          100.00
        4417.02             0.00           117.43           100.00           100.00           100.00          100.00
        4418.10             0.00           117.78           100.00           100.00           100.00          100.00
        4418.98             0.00           118.13           100.00           100.00           100.00          100.00
        4419.98             0.00           118.48           100.00           100.00           100.00          100.00
        4421.06             0.00           118.83           100.00           100.00           100.00          100.00
        4421.94             0.00           119.19           100.00           100.00           100.00          100.00
        4423.09             0.00           119.53           100.00           100.00           100.00          100.00
        4424.02             0.00           119.88           100.00           100.00           100.00          100.00
        4424.96             0.00           120.22           100.00           100.00           100.00          100.00
        4426.10             0.00           120.56           100.00           100.00           100.00          100.00
        4427.11             0.00           120.91           100.00           100.00           100.00          100.00
        4427.93             0.00           121.25           100.00           100.00           100.00          100.00
        4429.10             0.00           121.59           100.00           100.00           100.00          100.00
        4430.00             0.00           121.93           100.00           100.00           100.00          100.00
        4430.94             0.00           122.27           100.00           100.00           100.00          100.00
        4431.94             0.00           122.61           100.00           100.00           100.00          100.00
        4433.10             0.00           122.95           100.00           100.00           100.00          100.00
        4433.95             0.00           123.29           100.00           100.00           100.00          100.00
        4435.10             0.00           123.64           100.00           100.00           100.00          100.00
        4436.03             0.00           123.97           100.00           100.00           100.00          100.00
        4436.97             0.00           124.31           100.00           100.00           100.00          100.00
        4438.11             0.00           124.64           100.00           100.00           100.00          100.00
        4439.10             0.00           124.97           100.00           100.00           100.00          100.00
        4439.94             0.00           125.31           100.00           100.00           100.00          100.00
        4441.00             0.00           125.64           100.00           100.00           100.00          100.00
        4442.09             0.00           125.96           100.00           100.00           100.00          100.00
        4443.02             0.00           126.30           100.00           100.00           100.00          100.00
        4443.96             0.00           126.63           100.00           100.00           100.00          100.00
        4444.97             0.00           126.97           100.00           100.00           100.00          100.00
        4445.97             0.00           127.30           100.00           100.00           100.00          100.00
        4447.15             0.00           127.62           100.00           100.00           100.00          100.00
        4447.99             0.00           127.95           100.00           100.00           100.00          100.00
        4448.93             0.00           128.28           100.00           100.00           100.00          100.00
        4450.00             0.00           128.61           100.00           100.00           100.00          100.00
        4450.95             0.00           128.94           100.00           100.00           100.00          100.00
        4452.02             0.00           129.25           100.00           100.00           100.00          100.00
        4453.02             0.00           129.58           100.00           100.00           100.00          100.00
        4454.10             0.00           129.90           100.00           100.00           100.00          100.00
        4455.03             0.00           130.22           100.00           100.00           100.00          100.00
        4456.09             0.00           130.55           100.00           100.00           100.00          100.00
        4456.99             0.00           130.88           100.00           100.00           100.00          100.00
        4457.99             0.00           131.20           100.00           100.00           100.00          100.00
        4459.07             0.00           131.53           100.00           100.00           100.00          100.00
        4460.12             0.00           131.84           100.00           100.00           100.00          100.00
        4461.02             0.00           132.17           100.00           100.00           100.00          100.00
        4462.09             0.00           132.49           100.00           100.00           100.00          100.00
        4463.03             0.00           132.80           100.00           100.00           100.00          100.00
        4464.03             0.00           133.12           100.00           100.00           100.00          100.00
        4465.14             0.00           133.44           100.00           100.00           100.00          100.00
        4465.99             0.00           133.75           100.00           100.00           100.00          100.00
        4466.99             0.00           134.07           100.00           100.00           100.00          100.00
        4468.07             0.00           134.38           100.00           100.00           100.00          100.00
        4469.11             0.00           134.71           100.00           100.00           100.00          100.00
        4470.01             0.00           135.02           100.00           100.00           100.00          100.00
        4471.02             0.00           135.34           100.00           100.00           100.00          100.00
        4472.02             0.00           135.66           100.00           100.00           100.00          100.00
        4472.97             0.00           135.97           100.00           100.00           100.00          100.00
        4474.03             0.00           136.28           100.00           100.00           100.00          100.00
        4475.11             0.00           136.60           100.00           100.00           100.00          100.00
        4475.99             0.00           136.90           100.00           100.00           100.00          100.00
        4477.07             0.00           137.22           100.00           100.00           100.00          100.00
        4478.00             0.00           137.52           100.00           100.00           100.00          100.00
        4479.02             0.00           137.83           100.00           100.00           100.00          100.00
        4480.12             0.00           138.14           100.00           100.00           100.00          100.00
        4481.13             0.00           138.45           100.00           100.00           100.00          100.00
        4482.03             0.00           138.77           100.00           100.00           100.00          100.00
        4483.03             0.00           139.07           100.00           100.00           100.00          100.00
        4484.11             0.00           139.38           100.00           100.00           100.00          100.00
        4484.98             0.00           139.70           100.00           100.00           100.00          100.00
        4486.09             0.00           140.00           100.00           100.00           100.00          100.00
        4487.02             0.00           140.31           100.00           100.00           100.00          100.00
        4487.94             0.00           140.61           100.00           100.00           100.00          100.00
        4489.00             0.00           140.92           100.00           100.00           100.00          100.00
        4490.09             0.00           141.23           100.00           100.00           100.00          100.00
        4491.02             0.00           141.52           100.00           100.00           100.00          100.00
        4492.02             0.00           141.83           100.00           100.00           100.00          100.00
        4493.13             0.00           142.13           100.00           100.00           100.00          100.00
        4493.98             0.00           142.43           100.00           100.00           100.00          100.00
        4494.93             0.00           142.75           100.00           100.00           100.00          100.00
        4495.94             0.00           143.04           100.00           100.00           100.00          100.00
        4497.09             0.00           143.36           100.00           100.00           100.00          100.00
        4497.95             0.00           143.66           100.00           100.00           100.00          100.00
        4499.09             0.00           143.96           100.00           100.00           100.00          100.00
        4499.97             0.00           144.27           100.00           100.00           100.00          100.00
        4501.10             0.00           144.56           100.00           100.00           100.00          100.00
        4501.98             0.00           144.87           100.00           100.00           100.00          100.00
        4502.99             0.00           145.17           100.00           100.00           100.00          100.00
        4503.99             0.00           145.47           100.00           100.00           100.00          100.00
        4504.94             0.00           145.77           100.00           100.00           100.00          100.00
        4505.94             0.00           146.06           100.00           100.00           100.00          100.00
        4507.09             0.00           146.36           100.00           100.00           100.00          100.00
        4508.02             0.00           146.66           100.00           100.00           100.00          100.00
        4508.97             0.00           146.95           100.00           100.00           100.00          100.00
        4510.12             0.00           147.26           100.00           100.00           100.00          100.00
        4510.99             0.00           147.55           100.00           100.00           100.00          100.00
        4512.00             0.00           147.85           100.00           100.00           100.00          100.00
        4512.95             0.00           148.16           100.00           100.00           100.00          100.00
        4513.96             0.00           148.44           100.00           100.00           100.00          100.00
        4514.96             0.00           148.75           100.00           100.00           100.00          100.00
        4515.97             0.00           149.01           100.00           100.00           100.00          100.00
        4517.03             0.00           149.34           100.00           100.00           100.00          100.00
        4517.98             0.00           149.64           100.00           100.00           100.00          100.00
        4518.93             0.00           149.92           100.00           100.00           100.00          100.00
        4519.94             0.00           150.22           100.00           100.00           100.00          100.00
        4521.01             0.00           150.51           100.00           100.00           100.00          100.00
        4521.96             0.00           150.77           100.00           100.00           100.00          100.00
        4522.97             0.00           151.10           100.00           100.00           100.00          100.00
        4523.98             0.00           151.37           100.00           100.00           100.00          100.00
        4524.92             0.00           151.68           100.00           100.00           100.00          100.00
        4525.94             0.00           151.97           100.00           100.00           100.00          100.00
        4526.94             0.00           152.26           100.00           100.00           100.00          100.00
        4527.95             0.00           152.56           100.00           100.00           100.00          100.00
        4529.06             0.00           152.84           100.00           100.00           100.00          100.00
        4529.96             0.00           153.12           100.00           100.00           100.00          100.00
        4531.10             0.00           153.43           100.00           100.00           100.00          100.00
        4531.97             0.00           153.69           100.00           100.00           100.00          100.00
        4532.98             0.00           153.99           100.00           100.00           100.00          100.00
        4534.09             0.00           154.29           100.00           100.00           100.00          100.00
        4534.94             0.00           154.59           100.00           100.00           100.00          100.00
        4535.94             0.00           154.88           100.00           100.00           100.00          100.00
        4537.01             0.00           155.16           100.00           100.00           100.00          100.00
        4537.95             0.00           155.45           100.00           100.00           100.00          100.00
        4538.95             0.00           155.72           100.00           100.00           100.00          100.00
        4540.02             0.00           156.02           100.00           100.00           100.00          100.00
        4540.97             0.00           156.31           100.00           100.00           100.00          100.00
        4541.97             0.00           156.59           100.00           100.00           100.00          100.00
        4543.12             0.00           156.89           100.00           100.00           100.00          100.00
        4543.93             0.00           157.17           100.00           100.00           100.00          100.00
        4544.94             0.00           157.47           100.00           100.00           100.00          100.00
        4545.94             0.00           157.75           100.00           100.00           100.00          100.00
        4546.95             0.00           158.03           100.00           100.00           100.00          100.00
        4547.95             0.00           158.32           100.00           100.00           100.00          100.00
        4549.02             0.00           158.60           100.00           100.00           100.00          100.00
        4549.97             0.00           158.89           100.00           100.00           100.00          100.00
        4550.97             0.00           159.17           100.00           100.00           100.00          100.00
        4551.98             0.00           159.44           100.00           100.00           100.00          100.00
        4553.06             0.00           159.73           100.00           100.00           100.00          100.00
        4553.93             0.00           160.00           100.00           100.00           100.00          100.00
        4555.00             0.00           160.29           100.00           100.00           100.00          100.00
        4556.12             0.00           160.57           100.00           100.00           100.00          100.00
        4556.96             0.00           160.85           100.00           100.00           100.00          100.00
        4557.96             0.00           161.14           100.00           100.00           100.00          100.00
        4559.10             0.00           161.42           100.00           100.00           100.00          100.00
        4559.97             0.00           161.71           100.00           100.00           100.00          100.00
        4560.98             0.00           161.99           100.00           100.00           100.00          100.00
        4562.07             0.00           162.26           100.00           100.00           100.00          100.00
        4562.94             0.00           162.52           100.00           100.00           100.00          100.00
        4563.95             0.00           162.83           100.00           100.00           100.00          100.00
        4565.12             0.00           163.11           100.00           100.00           100.00          100.00
        4565.97             0.00           163.37           100.00           100.00           100.00          100.00
        4567.03             0.00           163.66           100.00           100.00           100.00          100.00
        4568.13             0.00           163.94           100.00           100.00           100.00          100.00
        4568.92             0.00           164.19           100.00           100.00           100.00          100.00
        4569.93             0.00           164.46           100.00           100.00           100.00          100.00
        4570.95             0.00           164.78           100.00           100.00           100.00          100.00
        4571.95             0.00           165.02           100.00           100.00           100.00          100.00
        4572.95             0.00           165.32           100.00           100.00           100.00          100.00
        4573.96             0.00           165.58           100.00           100.00           100.00          100.00
        4574.97             0.00           165.87           100.00           100.00           100.00          100.00
        4575.97             0.00           166.14           100.00           100.00           100.00          100.00
        4576.98             0.00           166.44           100.00           100.00           100.00          100.00
        4577.93             0.00           166.72           100.00           100.00           100.00          100.00
        4578.95             0.00           166.97           100.00           100.00           100.00          100.00
        4579.94             0.00           167.26           100.00           100.00           100.00          100.00
        4580.95             0.00           167.51           100.00           100.00           100.00          100.00
        4582.02             0.00           167.82           100.00           100.00           100.00          100.00
        4582.96             0.00           168.08           100.00           100.00           100.00          100.00
        4583.97             0.00           168.34           100.00           100.00           100.00          100.00
        4584.98             0.00           168.61           100.00           100.00           100.00          100.00
        4586.08             0.00           168.90           100.00           100.00           100.00          100.00
        4586.92             0.00           169.16           100.00           100.00           100.00          100.00
        4587.94             0.00           169.45           100.00           100.00           100.00          100.00
        4588.94             0.00           169.69           100.00           100.00           100.00          100.00
        4589.96             0.00           169.98           100.00           100.00           100.00          100.00
        4590.96             0.00           170.24           100.00           100.00           100.00          100.00
        4591.97             0.00           170.53           100.00           100.00           100.00          100.00
        4592.97             0.00           170.80           100.00           100.00           100.00          100.00
        4593.99             0.00           171.09           100.00           100.00           100.00          100.00
        4594.93             0.00           171.34           100.00           100.00           100.00          100.00
        4595.94             0.00           171.64           100.00           100.00           100.00          100.00
        4596.95             0.00           171.91           100.00           100.00           100.00          100.00
        4597.96             0.00           172.16           100.00           100.00           100.00          100.00
        4598.93             0.00           172.42           100.00           100.00           100.00          100.00
        4599.97             0.00           172.70           100.00           100.00           100.00          100.00
        4600.97             0.00           172.97           100.00           100.00           100.00          100.00
        4601.98             0.00           173.23           100.00           100.00           100.00          100.00
        4602.92             0.00           173.50           100.00           100.00           100.00          100.00
        4604.07             0.00           173.79           100.00           100.00           100.00          100.00
        4604.94             0.00           174.02           100.00           100.00           100.00          100.00
        4605.95             0.00           174.32           100.00           100.00           100.00          100.00
        4606.96             0.00           174.57           100.00           100.00           100.00          100.00
        4607.96             0.00           174.86           100.00           100.00           100.00          100.00
        4608.97             0.00           175.12           100.00           100.00           100.00          100.00
        4609.97             0.00           175.41           100.00           100.00           100.00          100.00
        4610.93             0.00           175.66           100.00           100.00           100.00          100.00
        4612.07             0.00           175.95           100.00           100.00           100.00          100.00
        4612.94             0.00           176.19           100.00           100.00           100.00          100.00
        4613.95             0.00           176.47           100.00           100.00           100.00          100.00
        4614.96             0.00           176.72           100.00           100.00           100.00          100.00
        4616.02             0.00           177.03           100.00           100.00           100.00          100.00
        4616.97             0.00           177.27           100.00           100.00           100.00          100.00
        4617.97             0.00           177.53           100.00           100.00           100.00          100.00
        4618.98             0.00           177.83           100.00           100.00           100.00          100.00
        4619.93             0.00           178.08           100.00           100.00           100.00          100.00
        4620.99             0.00           178.35           100.00           100.00           100.00          100.00
        4621.94             0.00           178.59           100.00           100.00           100.00          100.00
        4622.94             0.00           178.84           100.00           100.00           100.00          100.00
        4624.09             0.00           179.15           100.00           100.00           100.00          100.00
        4624.95             0.00           179.39           100.00           100.00           100.00          100.00
        4625.96             0.00           179.65           100.00           100.00           100.00          100.00
        4627.10             0.00           179.95           100.00           100.00           100.00          100.00
        4627.97             0.00           180.19           100.00           100.00           100.00          100.00
        4628.98             0.00           180.44           100.00           100.00           100.00          100.00
        4630.08             0.00           180.75           100.00           100.00           100.00          100.00
        4630.93             0.00           180.97           100.00           100.00           100.00          100.00
        4632.00             0.00           181.27           100.00           100.00           100.00          100.00
        4632.95             0.00           181.50           100.00           100.00           100.00          100.00
        4633.95             0.00           181.76           100.00           100.00           100.00          100.00
        4634.96             0.00           182.03           100.00           100.00           100.00          100.00
        4635.97             0.00           182.29           100.00           100.00           100.00          100.00
        4636.97             0.00           182.54           100.00           100.00           100.00          100.00
        4638.00             0.00           182.83           100.00           100.00           100.00          100.00
        4639.08             0.00           183.08           100.00           100.00           100.00          100.00
        4639.94             0.00           183.34           100.00           100.00           100.00          100.00
        4640.94             0.00           183.59           100.00           100.00           100.00          100.00
        4641.95             0.00           183.85           100.00           100.00           100.00          100.00
        4642.95             0.00           184.13           100.00           100.00           100.00          100.00
        4643.96             0.00           184.38           100.00           100.00           100.00          100.00
        4645.10             0.00           184.67           100.00           100.00           100.00          100.00
        4645.97             0.00           184.91           100.00           100.00           100.00          100.00
        4646.98             0.00           185.16           100.00           100.00           100.00          100.00
        4647.99             0.00           185.46           100.00           100.00           100.00          100.00
        4648.93             0.00           185.69           100.00           100.00           100.00          100.00
        4650.08             0.00           185.98           100.00           100.00           100.00          100.00
        4650.95             0.00           186.22           100.00           100.00           100.00          100.00
        4652.02             0.00           186.49           100.00           100.00           100.00          100.00
        4653.12             0.00           186.75           100.00           100.00           100.00          100.00
        4653.98             0.00           186.99           100.00           100.00           100.00          100.00
        4655.02             0.00           187.26           100.00           100.00           100.00          100.00
        4655.93             0.00           187.51           100.00           100.00           100.00          100.00
        4656.94             0.00           187.75           100.00           100.00           100.00          100.00
        4657.94             0.00           188.02           100.00           100.00           100.00          100.00
        4659.11             0.00           188.31           100.00           100.00           100.00          100.00
        4659.96             0.00           188.52           100.00           100.00           100.00          100.00
        4660.97             0.00           188.79           100.00           100.00           100.00          100.00
        4661.97             0.00           189.06           100.00           100.00           100.00          100.00
        4662.98             0.00           189.30           100.00           100.00           100.00          100.00
        4663.99             0.00           189.60           100.00           100.00           100.00          100.00
        4664.93             0.00           189.82           100.00           100.00           100.00          100.00
        4665.94             0.00           190.09           100.00           100.00           100.00          100.00
        4666.94             0.00           190.35           100.00           100.00           100.00          100.00
        4668.08             0.00           190.62           100.00           100.00           100.00          100.00
        4668.95             0.00           190.85           100.00           100.00           100.00          100.00
        4669.96             0.00           191.12           100.00           100.00           100.00          100.00
        4670.97             0.00           191.35           100.00           100.00           100.00          100.00
        4671.93             0.00           191.63           100.00           100.00           100.00          100.00
        4673.13             0.00           191.89           100.00           100.00           100.00          100.00
        4673.99             0.00           192.16           100.00           100.00           100.00          100.00
        4675.00             0.00           192.41           100.00           100.00           100.00          100.00
        4675.94             0.00           192.65           100.00           100.00           100.00          100.00
        4677.01             0.00           192.92           100.00           100.00           100.00          100.00
        4677.95             0.00           193.14           100.00           100.00           100.00          100.00
        4678.95             0.00           193.40           100.00           100.00           100.00          100.00
        4679.96             0.00           193.67           100.00           100.00           100.00          100.00
        4680.96             0.00           193.90           100.00           100.00           100.00          100.00
        4681.97             0.00           194.18           100.00           100.00           100.00          100.00
        4683.11             0.00           194.45           100.00           100.00           100.00          100.00
        4683.98             0.00           194.68           100.00           100.00           100.00          100.00
        4685.08             0.00           194.96           100.00           100.00           100.00          100.00
        4686.09             0.00           195.21           100.00           100.00           100.00          100.00
        4686.94             0.00           195.44           100.00           100.00           100.00          100.00
        4688.09             0.00           195.73           100.00           100.00           100.00          100.00
        4689.09             0.00           195.96           100.00           100.00           100.00          100.00
        4689.96             0.00           196.21           100.00           100.00           100.00          100.00
        4691.10             0.00           196.48           100.00           100.00           100.00          100.00
        4691.97             0.00           196.69           100.00           100.00           100.00          100.00
        4692.98             0.00           196.96           100.00           100.00           100.00          100.00
        4694.10             0.00           197.22           100.00           100.00           100.00          100.00
        4694.94             0.00           197.44           100.00           100.00           100.00          100.00
        4695.94             0.00           197.71           100.00           100.00           100.00          100.00
        4696.95             0.00           197.93           100.00           100.00           100.00          100.00
        4698.05             0.00           198.22           100.00           100.00           100.00          100.00
        4698.96             0.00           198.45           100.00           100.00           100.00          100.00
        4699.97             0.00           198.71           100.00           100.00           100.00          100.00
        4700.97             0.00           198.96           100.00           100.00           100.00          100.00
        4701.98             0.00           199.21           100.00           100.00           100.00          100.00
        4703.06             0.00           199.49           100.00           100.00           100.00          100.00
        4703.93             0.00           199.72           100.00           100.00           100.00          100.00
        4704.94             0.00           199.95           100.00           100.00           100.00          100.00
        4706.04             0.00           200.24           100.00           100.00           100.00          100.00
        4706.95             0.00           200.49           100.00           100.00           100.00          100.00
        4707.95             0.00           200.71           100.00           100.00           100.00          100.00
        4709.02             0.00           201.00           100.00           100.00           100.00          100.00
        4710.12             0.00           201.23           100.00           100.00           100.00          100.00
        4710.97             0.00           201.46           100.00           100.00           100.00          100.00
        4711.86             0.00           201.72           100.00           100.00           100.00          100.00
        4713.08             0.00           201.97           100.00           100.00           100.00          100.00
        4713.94             0.00           202.21           100.00           100.00           100.00          100.00
        4714.86             0.00           202.45           100.00           100.00           100.00          100.00
        4715.96             0.00           202.69           100.00           100.00           100.00          100.00
        4716.96             0.00           202.94           100.00           100.00           100.00          100.00
        4717.97             0.00           203.19           100.00           100.00           100.00          100.00
        4719.14             0.00           203.47           100.00           100.00           100.00          100.00
        4719.93             0.00           203.70           100.00           100.00           100.00          100.00
        4720.94             0.00           203.92           100.00           100.00           100.00          100.00
        4721.94             0.00           204.20           100.00           100.00           100.00          100.00
        4722.95             0.00           204.43           100.00           100.00           100.00          100.00
        4723.96             0.00           204.68           100.00           100.00           100.00          100.00
        4724.96             0.00           204.94           100.00           100.00           100.00          100.00
        4726.03             0.00           205.20           100.00           100.00           100.00          100.00
        4727.11             0.00           205.46           100.00           100.00           100.00          100.00
        4727.98             0.00           205.68           100.00           100.00           100.00          100.00
        4728.93             0.00           205.91           100.00           100.00           100.00          100.00
        4729.93             0.00           206.18           100.00           100.00           100.00          100.00
        4731.02             0.00           206.41           100.00           100.00           100.00          100.00
        4731.95             0.00           206.65           100.00           100.00           100.00          100.00
        4732.96             0.00           206.90           100.00           100.00           100.00          100.00
        4733.97             0.00           207.15           100.00           100.00           100.00          100.00
        4734.98             0.00           207.38           100.00           100.00           100.00          100.00
        4735.99             0.00           207.66           100.00           100.00           100.00          100.00
        4736.93             0.00           207.85           100.00           100.00           100.00          100.00
        4737.94             0.00           208.12           100.00           100.00           100.00          100.00
        4738.95             0.00           208.36           100.00           100.00           100.00          100.00
        4739.96             0.00           208.60           100.00           100.00           100.00          100.00
        4740.96             0.00           208.86           100.00           100.00           100.00          100.00
        4742.10             0.00           209.12           100.00           100.00           100.00          100.00
        4742.98             0.00           209.35           100.00           100.00           100.00          100.00
        4743.98             0.00           209.62           100.00           100.00           100.00          100.00
        4745.09             0.00           209.86           100.00           100.00           100.00          100.00
        4745.93             0.00           210.09           100.00           100.00           100.00          100.00
        4746.94             0.00           210.35           100.00           100.00           100.00          100.00
        4747.95             0.00           210.57           100.00           100.00           100.00          100.00
        4748.96             0.00           210.82           100.00           100.00           100.00          100.00
        4749.96             0.00           211.06           100.00           100.00           100.00          100.00
        4750.97             0.00           211.29           100.00           100.00           100.00          100.00
        4751.96             0.00           211.56           100.00           100.00           100.00          100.00
        4752.98             0.00           211.77           100.00           100.00           100.00          100.00
        4753.93             0.00           212.03           100.00           100.00           100.00          100.00
        4754.93             0.00           212.26           100.00           100.00           100.00          100.00
        4755.94             0.00           212.50           100.00           100.00           100.00          100.00
        4756.95             0.00           212.75           100.00           100.00           100.00          100.00
        4757.96             0.00           212.99           100.00           100.00           100.00          100.00
        4758.96             0.00           213.21           100.00           100.00           100.00          100.00
        4759.96             0.00           213.49           100.00           100.00           100.00          100.00
        4760.98             0.00           213.71           100.00           100.00           100.00          100.00
        4761.98             0.00           213.97           100.00           100.00           100.00          100.00
        4762.93             0.00           214.21           100.00           100.00           100.00          100.00
        4763.93             0.00           214.44           100.00           100.00           100.00          100.00
        4764.95             0.00           214.69           100.00           100.00           100.00          100.00
        4765.95             0.00           214.94           100.00           100.00           100.00          100.00
        4766.96             0.00           215.17           100.00           100.00           100.00          100.00
        4767.97             0.00           215.43           100.00           100.00           100.00          100.00
        4769.08             0.00           215.67           100.00           100.00           100.00          100.00
        4769.98             0.00           215.91           100.00           100.00           100.00          100.00
        4770.93             0.00           216.12           100.00           100.00           100.00          100.00
        4771.93             0.00           216.37           100.00           100.00           100.00          100.00
        4773.11             0.00           216.64           100.00           100.00           100.00          100.00
        4773.94             0.00           216.83           100.00           100.00           100.00          100.00
        4774.95             0.00           217.08           100.00           100.00           100.00          100.00
        4775.96             0.00           217.33           100.00           100.00           100.00          100.00
