#time_s           sample_K         target_A         PID_perc         AUX1_perc        AUX2_perc       AUX3_perc      
       14970.26             0.00            21.14            21.20             0.00             0.00            0.00
       14971.27             0.00            20.79            24.70             0.00             0.00            0.00
       14972.21             0.00            21.26            23.50             0.00             0.00            0.00
       14973.28             0.00            20.80            21.90             0.00             0.00            0.00
       14974.28             0.00            21.07            25.30             0.00             0.00            0.00
       14975.29             0.00            21.08            21.60             0.00             0.00            0.00
       14976.28             0.00            20.79            24.70             0.00             0.00            0.00
       14977.32             0.00            21.24            23.40             0.00             0.00            0.00
       14978.25             0.00            20.80            22.00             0.00             0.00            0.00
       14979.26             0.00            21.06            25.30             0.00             0.00            0.00
       14980.20             0.00            21.14            21.20             0.00             0.00            0.00
       14981.21             0.00            20.79            24.70             0.00             0.00            0.00
       14982.22             0.00            21.23            23.40             0.00             0.00            0.00
       14983.28             0.00            20.79            21.90             0.00             0.00            0.00
       14984.22             0.00            21.06            25.30             0.00             0.00            0.00
       14985.28             0.00            21.13            21.30             0.00             0.00            0.00
       14986.24             0.00            20.79            24.80             0.00             0.00            0.00
       14987.18             0.00            21.25            23.40             0.00             0.00            0.00
       14988.33             0.00            20.80            21.80             0.00             0.00            0.00
       14989.20             0.00            21.07            25.30             0.00             0.00            0.00
       14990.21             0.00            21.12            21.40             0.00             0.00            0.00
       14991.27             0.00            20.79            24.80             0.00             0.00            0.00
       14992.22             0.00            21.26            23.40             0.00             0.00            0.00
       14993.22             0.00            20.79            22.00             0.00             0.00            0.00
       14994.15             0.00            20.78            25.30             0.00             0.00            0.00
       14995.29             0.00            21.13            21.10             0.00             0.00            0.00
       14996.25             0.00            20.80            25.20             0.00             0.00            0.00
       14997.25             0.00            21.25            23.20             0.00             0.00            0.00
       14998.15             0.00            20.80            21.70             0.00             0.00            0.00
       14999.20             0.00            21.08            25.30             0.00             0.00            0.00
       15000.27             0.00            21.10            21.40             0.00             0.00            0.00
       15001.28             0.00            20.79            24.70             0.00             0.00            0.00
       15002.22             0.00            21.28            23.20             0.00             0.00            0.00
       15003.29             0.00            20.79            21.70             0.00             0.00            0.00
       15004.22             0.00            21.07            25.40             0.00             0.00            0.00
       15005.18             0.00            21.12            21.30             0.00             0.00            0.00
       15006.18             0.00            20.79            24.70             0.00             0.00            0.00
       15007.26             0.00            21.25            23.10             0.00             0.00            0.00
       15008.27             0.00            20.79            21.70             0.00             0.00            0.00
       15009.28             0.00            21.08            25.30             0.00             0.00            0.00
       15010.31             0.00            21.13            21.20             0.00             0.00            0.00
       15011.22             0.00            20.79            24.80             0.00             0.00            0.00
       15012.24             0.00            21.28            23.40             0.00             0.00            0.00
       15013.25             0.00            20.79            22.00             0.00             0.00            0.00
       15014.20             0.00            21.06            25.40             0.00             0.00            0.00
       15015.20             0.00            21.12            21.30             0.00             0.00            0.00
       15016.21             0.00            20.80            24.80             0.00             0.00            0.00
       15017.20             0.00            21.26            23.40             0.00             0.00            0.00
       15018.28             0.00            20.80            21.90             0.00             0.00            0.00
       15019.29             0.00            21.07            25.30             0.00             0.00            0.00
       15020.37             0.00            21.12            21.30             0.00             0.00            0.00
       15021.24             0.00            20.80            24.80             0.00             0.00            0.00
       15022.18             0.00            21.22            23.40             0.00             0.00            0.00
       15023.25             0.00            20.80            21.80             0.00             0.00            0.00
       15024.27             0.00            21.07            25.30             0.00             0.00            0.00
       15025.21             0.00            21.14            21.10             0.00             0.00            0.00
       15026.21             0.00            20.79            24.70             0.00             0.00            0.00
       15027.28             0.00            21.27            23.40             0.00             0.00            0.00
       15028.23             0.00            20.81            21.70             0.00             0.00            0.00
       15029.23             0.00            21.10            25.10             0.00             0.00            0.00
       15030.18             0.00            21.11            21.40             0.00             0.00            0.00
       15031.18             0.00            20.78            24.70             0.00             0.00            0.00
       15032.31             0.00            21.29            23.30             0.00             0.00            0.00
       15033.26             0.00            20.80            21.80             0.00             0.00            0.00
       15034.21             0.00            21.07            25.20             0.00             0.00            0.00
       15035.28             0.00            21.11            21.40             0.00             0.00            0.00
       15036.36             0.00            20.79            24.70             0.00             0.00            0.00
       15037.22             0.00            21.27            23.40             0.00             0.00            0.00
       15038.24             0.00            20.80            22.00             0.00             0.00            0.00
       15039.30             0.00            21.06            25.30             0.00             0.00            0.00
       15040.26             0.00            21.10            21.50             0.00             0.00            0.00
       15041.32             0.00            20.79            24.70             0.00             0.00            0.00
       15042.27             0.00            21.26            23.50             0.00             0.00            0.00
       15043.33             0.00            20.80            21.90             0.00             0.00            0.00
       15044.34             0.00            21.06            25.30             0.00             0.00            0.00
       15045.22             0.00            21.11            21.40             0.00             0.00            0.00
       15046.22             0.00            20.79            24.70             0.00             0.00            0.00
       15047.24             0.00            21.28            23.50             0.00             0.00            0.00
       15048.25             0.00            20.80            22.30             0.00             0.00            0.00
       15049.25             0.00            21.07            25.30             0.00             0.00            0.00
       15050.20             0.00            21.13            21.30             0.00             0.00            0.00
       15051.27             0.00            20.79            24.70             0.00             0.00            0.00
       15052.27             0.00            21.27            23.50             0.00             0.00            0.00
       15053.27             0.00            20.80            25.10             0.00             0.00            0.00
       15054.36             0.00            21.06            25.30             0.00             0.00            0.00
       15055.29             0.00            21.12            22.40             0.00             0.00            0.00
       15056.23             0.00            20.79            24.70             0.00             0.00            0.00
       15057.20             0.00            21.28            23.50             0.00             0.00            0.00
       15058.19             0.00            20.80            21.80             0.00             0.00            0.00
       15059.19             0.00            21.07            25.30             0.00             0.00            0.00
       15060.32             0.00            21.14            21.10             0.00             0.00            0.00
       15061.27             0.00            20.79            24.70             0.00             0.00            0.00
       15062.28             0.00            21.26            23.40             0.00             0.00            0.00
       15063.23             0.00            20.80            21.60             0.00             0.00            0.00
       15064.29             0.00            21.07            25.30             0.00             0.00            0.00
       15065.23             0.00            21.14            21.10             0.00             0.00            0.00
       15066.24             0.00            20.79            24.70             0.00             0.00            0.00
       15067.15             0.00            21.00            23.40             0.00             0.00            0.00
       15068.25             0.00            20.80            21.70             0.00             0.00            0.00
       15069.26             0.00            21.07            25.30             0.00             0.00            0.00
       15070.27             0.00            21.12            21.30             0.00             0.00            0.00
       15071.28             0.00            20.80            24.70             0.00             0.00            0.00
       15072.36             0.00            21.29            23.40             0.00             0.00            0.00
       15073.23             0.00            20.80            21.60             0.00             0.00            0.00
       15074.35             0.00            21.07            25.30             0.00             0.00            0.00
       15075.18             0.00            21.14            21.20             0.00             0.00            0.00
       15076.31             0.00            20.79            24.70             0.00             0.00            0.00
       15077.26             0.00            21.25            23.50             0.00             0.00            0.00
       15078.32             0.00            20.80            21.80             0.00             0.00            0.00
       15079.33             0.00            21.06            25.30             0.00             0.00            0.00
       15080.28             0.00            21.11            21.50             0.00             0.00            0.00
       15081.22             0.00            20.79            24.70             0.00             0.00            0.00
       15082.23             0.00            21.29            23.50             0.00             0.00            0.00
       15083.29             0.00            20.80            21.60             0.00             0.00            0.00
       15084.24             0.00            21.06            25.30             0.00             0.00            0.00
       15085.19             0.00            21.15            21.20             0.00             0.00            0.00
       15086.33             0.00            20.79            24.70             0.00             0.00            0.00
       15087.26             0.00            21.25            23.50             0.00             0.00            0.00
       15088.27             0.00            20.81            21.60             0.00             0.00            0.00
       15089.32             0.00            21.06            25.30             0.00             0.00            0.00
       15090.36             0.00            21.15            21.20             0.00             0.00            0.00
       15091.36             0.00            20.79            24.60             0.00             0.00            0.00
       15092.29             0.00            21.28            23.60             0.00             0.00            0.00
       15093.33             0.00            20.81            21.70             0.00             0.00            0.00
       15094.24             0.00            21.05            25.30             0.00             0.00            0.00
       15095.19             0.00            21.13            21.40             0.00             0.00            0.00
       15096.31             0.00            20.79            24.60             0.00             0.00            0.00
       15097.26             0.00            21.25            23.60             0.00             0.00            0.00
       15098.27             0.00            20.82            21.70             0.00             0.00            0.00
       15099.27             0.00            21.05            25.20             0.00             0.00            0.00
       15100.28             0.00            21.13            21.50             0.00             0.00            0.00
       15101.23             0.00            20.79            24.50             0.00             0.00            0.00
       15102.29             0.00            21.25            23.60             0.00             0.00            0.00
       15103.24             0.00            20.80            21.90             0.00             0.00            0.00
       15104.25             0.00            21.04            25.30             0.00             0.00            0.00
       15105.27             0.00            21.14            21.40             0.00             0.00            0.00
       15106.32             0.00            20.79            24.50             0.00             0.00            0.00
       15107.27             0.00            21.26            23.70             0.00             0.00            0.00
       15108.23             0.00            20.82            21.80             0.00             0.00            0.00
       15109.29             0.00            21.03            25.30             0.00             0.00            0.00
       15110.30             0.00            21.01            21.60             0.00             0.00            0.00
       15111.24             0.00            20.79            24.40             0.00             0.00            0.00
       15112.25             0.00            21.21            23.70             0.00             0.00            0.00
       15113.25             0.00            20.83            21.70             0.00             0.00            0.00
       15114.26             0.00            21.03            25.30             0.00             0.00            0.00
       15115.26             0.00            21.14            21.50             0.00             0.00            0.00
       15116.27             0.00            20.79            24.40             0.00             0.00            0.00
       15117.28             0.00            21.23            23.70             0.00             0.00            0.00
       15118.30             0.00            20.83            21.70             0.00             0.00            0.00
       15119.18             0.00            21.03            25.30             0.00             0.00            0.00
       15120.37             0.00            21.12            21.70             0.00             0.00            0.00
       15121.18             0.00            20.79            24.40             0.00             0.00            0.00
       15122.26             0.00            21.21            23.70             0.00             0.00            0.00
       15123.20             0.00            20.83            21.70             0.00             0.00            0.00
       15124.21             0.00            21.03            25.30             0.00             0.00            0.00
       15125.21             0.00            21.12            21.60             0.00             0.00            0.00
       15126.33             0.00            20.79            24.40             0.00             0.00            0.00
       15127.22             0.00            21.26            23.70             0.00             0.00            0.00
       15128.24             0.00            20.82            21.70             0.00             0.00            0.00
       15129.24             0.00            21.04            25.20             0.00             0.00            0.00
       15130.20             0.00            21.14            21.40             0.00             0.00            0.00
       15131.19             0.00            20.79            24.50             0.00             0.00            0.00
       15132.27             0.00            21.22            23.60             0.00             0.00            0.00
       15133.27             0.00            20.82            21.60             0.00             0.00            0.00
       15134.21             0.00            21.05            25.20             0.00             0.00            0.00
       15135.33             0.00            21.14            21.30             0.00             0.00            0.00
       15136.34             0.00            20.79            24.50             0.00             0.00            0.00
       15137.32             0.00            21.29            23.60             0.00             0.00            0.00
       15138.32             0.00            20.82            21.70             0.00             0.00            0.00
       15139.18             0.00            21.05            25.30             0.00             0.00            0.00
       15140.25             0.00            21.13            21.40             0.00             0.00            0.00
       15141.19             0.00            20.79            24.50             0.00             0.00            0.00
       15142.20             0.00            21.27            23.60             0.00             0.00            0.00
       15143.34             0.00            20.81            21.70             0.00             0.00            0.00
       15144.21             0.00            21.05            25.20             0.00             0.00            0.00
       15145.36             0.00            21.12            21.40             0.00             0.00            0.00
       15146.23             0.00            20.80            24.50             0.00             0.00            0.00
       15147.22             0.00            21.27            23.50             0.00             0.00            0.00
       15148.24             0.00            20.82            21.60             0.00             0.00            0.00
       15149.25             0.00            21.05            25.20             0.00             0.00            0.00
       15150.20             0.00            21.15            21.20             0.00             0.00            0.00
       15151.27             0.00            20.79            24.50             0.00             0.00            0.00
       15152.28             0.00            21.27            23.50             0.00             0.00            0.00
       15153.23             0.00            20.81            21.70             0.00             0.00            0.00
       15154.22             0.00            21.05            25.30             0.00             0.00            0.00
       15155.22             0.00            21.13            21.30             0.00             0.00            0.00
       15156.32             0.00            20.79            24.50             0.00             0.00            0.00
       15157.25             0.00            21.24            23.50             0.00             0.00            0.00
       15158.26             0.00            20.81            21.70             0.00             0.00            0.00
       15159.27             0.00            21.05            25.20             0.00             0.00            0.00
       15160.21             0.00            21.15            21.30             0.00             0.00            0.00
       15161.28             0.00            20.79            24.50             0.00             0.00            0.00
       15162.27             0.00            21.26            23.50             0.00             0.00            0.00
       15163.22             0.00            20.81            21.70             0.00             0.00            0.00
       15164.38             0.00            21.05            25.20             0.00             0.00            0.00
       15165.32             0.00            21.13            21.30             0.00             0.00            0.00
       15166.32             0.00            20.79            24.50             0.00             0.00            0.00
       15167.27             0.00            21.25            23.50             0.00             0.00            0.00
       15168.27             0.00            20.81            21.70             0.00             0.00            0.00
       15169.22             0.00            21.05            25.20             0.00             0.00            0.00
       15170.23             0.00            21.14            21.30             0.00             0.00            0.00
       15171.22             0.00            20.79            24.60             0.00             0.00            0.00
       15172.23             0.00            21.28            23.40             0.00             0.00            0.00
       15173.18             0.00            20.81            21.70             0.00             0.00            0.00
       15174.19             0.00            21.06            25.20             0.00             0.00            0.00
       15175.34             0.00            21.12            21.40             0.00             0.00            0.00
       15176.27             0.00            20.79            24.50             0.00             0.00            0.00
       15177.33             0.00            21.23            23.40             0.00             0.00            0.00
       15178.22             0.00            20.80            22.10             0.00             0.00            0.00
       15179.29             0.00            21.06            25.20             0.00             0.00            0.00
       15180.18             0.00            21.10            21.40             0.00             0.00            0.00
       15181.26             0.00            20.79            24.60             0.00             0.00            0.00
       15182.33             0.00            21.26            23.30             0.00             0.00            0.00
       15183.20             0.00            20.80            21.60             0.00             0.00            0.00
       15184.21             0.00            21.06            25.30             0.00             0.00            0.00
       15185.21             0.00            21.19            21.80             0.00             0.00            0.00
       15186.22             0.00            20.79            24.70             0.00             0.00            0.00
       15187.22             0.00            21.27            23.30             0.00             0.00            0.00
       15188.29             0.00            20.80            21.70             0.00             0.00            0.00
       15189.18             0.00            20.78            25.20             0.00             0.00            0.00
       15190.25             0.00            21.12            21.20             0.00             0.00            0.00
       15191.26             0.00            20.80            24.70             0.00             0.00            0.00
       15192.27             0.00            21.26            23.30             0.00             0.00            0.00
       15193.21             0.00            20.79            22.00             0.00             0.00            0.00
       15194.22             0.00            20.78            25.20             0.00             0.00            0.00
       15195.22             0.00            21.11            21.20             0.00             0.00            0.00
       15196.29             0.00            20.80            24.70             0.00             0.00            0.00
       15197.35             0.00            21.24            23.30             0.00             0.00            0.00
       15198.18             0.00            20.79            22.20             0.00             0.00            0.00
       15199.19             0.00            20.78            25.20             0.00             0.00            0.00
       15200.26             0.00            21.09            21.40             0.00             0.00            0.00
       15201.20             0.00            20.84            24.70             0.00             0.00            0.00
       15202.27             0.00            21.24            23.20             0.00             0.00            0.00
       15203.22             0.00            20.78            22.30             0.00             0.00            0.00
       15204.23             0.00            21.09            25.10             0.00             0.00            0.00
       15205.22             0.00            21.07            21.50             0.00             0.00            0.00
       15206.18             0.00            20.80            24.70             0.00             0.00            0.00
       15207.25             0.00            21.29            23.20             0.00             0.00            0.00
       15208.26             0.00            20.79            22.10             0.00             0.00            0.00
       15209.20             0.00            21.09            25.10             0.00             0.00            0.00
       15210.21             0.00            21.07            21.50             0.00             0.00            0.00
       15211.21             0.00            20.84            24.70             0.00             0.00            0.00
       15212.22             0.00            21.26            23.20             0.00             0.00            0.00
       15213.22             0.00            20.79            21.70             0.00             0.00            0.00
       15214.23             0.00            21.08            25.20             0.00             0.00            0.00
       15215.22             0.00            21.12            21.10             0.00             0.00            0.00
       15216.30             0.00            20.80            24.80             0.00             0.00            0.00
       15217.25             0.00            21.28            23.20             0.00             0.00            0.00
       15218.26             0.00            20.79            21.90             0.00             0.00            0.00
       15219.21             0.00            21.09            25.20             0.00             0.00            0.00
       15220.34             0.00            21.11            21.20             0.00             0.00            0.00
       15221.22             0.00            20.80            24.80             0.00             0.00            0.00
       15222.23             0.00            21.03            23.10             0.00             0.00            0.00
       15223.22             0.00            21.16            22.10             0.00             0.00            0.00
       15224.36             0.00            21.09            25.20             0.00             0.00            0.00
       15225.23             0.00            21.23            21.40             0.00             0.00            0.00
       15226.18             0.00            20.83            24.80             0.00             0.00            0.00
       15227.18             0.00            21.03            23.20             0.00             0.00            0.00
       15228.15             0.00            21.19            21.80             0.00             0.00            0.00
       15229.20             0.00            20.78            25.20             0.00             0.00            0.00
       15230.21             0.00            21.27            21.10             0.00             0.00            0.00
       15231.27             0.00            20.81            24.70             0.00             0.00            0.00
       15232.22             0.00            21.03            23.10             0.00             0.00            0.00
       15233.22             0.00            21.16            22.10             0.00             0.00            0.00
       15234.22             0.00            20.78            25.20             0.00             0.00            0.00
       15235.22             0.00            21.27            21.10             0.00             0.00            0.00
       15236.18             0.00            20.84            24.70             0.00             0.00            0.00
       15237.25             0.00            21.29            23.20             0.00             0.00            0.00
       15238.19             0.00            21.15            22.10             0.00             0.00            0.00
       15239.26             0.00            21.09            25.10             0.00             0.00            0.00
       15240.26             0.00            21.08            21.30             0.00             0.00            0.00
       15241.21             0.00            20.84            24.70             0.00             0.00            0.00
       15242.15             0.00            21.03            23.10             0.00             0.00            0.00
       15243.21             0.00            21.13            22.30             0.00             0.00            0.00
       15244.29             0.00            21.10            25.10             0.00             0.00            0.00
       15245.23             0.00            21.24            21.40             0.00             0.00            0.00
       15246.18             0.00            20.83            24.80             0.00             0.00            0.00
       15247.19             0.00            21.04            23.10             0.00             0.00            0.00
       15248.20             0.00            21.15            22.10             0.00             0.00            0.00
       15249.32             0.00            21.09            25.20             0.00             0.00            0.00
       15250.21             0.00            21.24            21.40             0.00             0.00            0.00
       15251.28             0.00            20.80            24.80             0.00             0.00            0.00
       15252.22             0.00            21.04            23.00             0.00             0.00            0.00
       15253.23             0.00            20.78            22.10             0.00             0.00            0.00
       15254.22             0.00            20.79            25.10             0.00             0.00            0.00
       15255.18             0.00            21.20            21.70             0.00             0.00            0.00
       15256.19             0.00            20.82            24.90             0.00             0.00            0.00
       15257.19             0.00            21.05            23.00             0.00             0.00            0.00
       15258.20             0.00            21.13            22.20             0.00             0.00            0.00
       15259.21             0.00            20.79            25.10             0.00             0.00            0.00
       15260.21             0.00            21.20            21.70             0.00             0.00            0.00
       15261.22             0.00            20.82            24.90             0.00             0.00            0.00
       15262.22             0.00            21.05            23.00             0.00             0.00            0.00
       15263.22             0.00            21.11            22.50             0.00             0.00            0.00
       15264.24             0.00            21.11            25.10             0.00             0.00            0.00
       15265.19             0.00            21.24            21.30             0.00             0.00            0.00
       15266.19             0.00            20.81            24.90             0.00             0.00            0.00
       15267.20             0.00            21.06            22.90             0.00             0.00            0.00
       15268.21             0.00            21.12            22.40             0.00             0.00            0.00
       15269.21             0.00            20.79            25.10             0.00             0.00            0.00
       15270.28             0.00            21.04            21.50             0.00             0.00            0.00
       15271.22             0.00            20.81            25.00             0.00             0.00            0.00
       15272.29             0.00            21.27            22.90             0.00             0.00            0.00
       15273.18             0.00            21.12            22.40             0.00             0.00            0.00
       15274.19             0.00            20.79            25.10             0.00             0.00            0.00
       15275.19             0.00            21.21            21.60             0.00             0.00            0.00
       15276.20             0.00            20.81            25.00             0.00             0.00            0.00
       15277.21             0.00            21.06            22.90             0.00             0.00            0.00
       15278.21             0.00            21.15            22.10             0.00             0.00            0.00
       15279.22             0.00            20.80            25.00             0.00             0.00            0.00
       15280.22             0.00            21.19            21.80             0.00             0.00            0.00
       15281.22             0.00            20.81            25.00             0.00             0.00            0.00
       15282.18             0.00            21.07            22.80             0.00             0.00            0.00
       15283.20             0.00            21.12            22.30             0.00             0.00            0.00
       15284.26             0.00            21.12            25.10             0.00             0.00            0.00
       15285.21             0.00            21.22            21.50             0.00             0.00            0.00
       15286.21             0.00            20.79            25.10             0.00             0.00            0.00
       15287.22             0.00            21.06            22.80             0.00             0.00            0.00
       15288.22             0.00            21.15            22.10             0.00             0.00            0.00
       15289.22             0.00            20.75            25.40             0.00             0.00            0.00
       15290.19             0.00            21.17            21.90             0.00             0.00            0.00
       15291.19             0.00            20.84            24.70             0.00             0.00            0.00
       15292.20             0.00            21.03            23.10             0.00             0.00            0.00
       15293.21             0.00            21.11            22.40             0.00             0.00            0.00
       15294.21             0.00            20.81            24.90             0.00             0.00            0.00
       15295.28             0.00            20.98            21.80             0.00             0.00            0.00
       15296.22             0.00            20.82            24.90             0.00             0.00            0.00
       15297.22             0.00            21.09            22.60             0.00             0.00            0.00
       15298.18             0.00            21.12            22.40             0.00             0.00            0.00
       15299.19             0.00            20.83            24.80             0.00             0.00            0.00
       15300.34             0.00            21.03            21.30             0.00             0.00            0.00
       15301.20             0.00            20.79            25.10             0.00             0.00            0.00
       15302.21             0.00            21.11            22.40             0.00             0.00            0.00
       15303.28             0.00            20.77            22.50             0.00             0.00            0.00
       15304.22             0.00            20.80            25.00             0.00             0.00            0.00
       15305.29             0.00            20.98            21.70             0.00             0.00            0.00
       15306.23             0.00            20.84            25.10             0.00             0.00            0.00
       15307.25             0.00            21.27            22.70             0.00             0.00            0.00
       15308.31             0.00            20.80            22.10             0.00             0.00            0.00
       15309.20             0.00            20.81            25.00             0.00             0.00            0.00
       15310.34             0.00            21.00            21.50             0.00             0.00            0.00
       15311.27             0.00            20.84            25.10             0.00             0.00            0.00
       15312.22             0.00            21.09            22.60             0.00             0.00            0.00
       15313.23             0.00            20.78            22.10             0.00             0.00            0.00
       15314.29             0.00            21.15            25.00             0.00             0.00            0.00
       15315.29             0.00            21.01            21.30             0.00             0.00            0.00
       15316.25             0.00            20.85            25.20             0.00             0.00            0.00
       15317.25             0.00            21.24            22.60             0.00             0.00            0.00
       15318.26             0.00            20.78            22.90             0.00             0.00            0.00
       15319.21             0.00            20.80            25.00             0.00             0.00            0.00
       15320.21             0.00            21.21            21.60             0.00             0.00            0.00
       15321.22             0.00            20.79            25.10             0.00             0.00            0.00
       15322.22             0.00            21.09            22.60             0.00             0.00            0.00
       15323.29             0.00            20.77            22.60             0.00             0.00            0.00
       15324.29             0.00            21.15            25.00             0.00             0.00            0.00
       15325.25             0.00            20.96            21.80             0.00             0.00            0.00
       15326.32             0.00            20.84            25.20             0.00             0.00            0.00
       15327.32             0.00            21.23            22.60             0.00             0.00            0.00
       15328.20             0.00            21.07            22.80             0.00             0.00            0.00
       15329.20             0.00            20.80            25.00             0.00             0.00            0.00
       15330.21             0.00            21.18            21.80             0.00             0.00            0.00
       15331.22             0.00            20.79            25.10             0.00             0.00            0.00
       15332.22             0.00            21.09            22.60             0.00             0.00            0.00
       15333.29             0.00            21.08            22.70             0.00             0.00            0.00
       15334.23             0.00            21.16            24.90             0.00             0.00            0.00
       15335.18             0.00            21.22            21.60             0.00             0.00            0.00
       15336.19             0.00            20.79            25.10             0.00             0.00            0.00
       15337.20             0.00            21.09            22.70             0.00             0.00            0.00
       15338.20             0.00            21.11            22.50             0.00             0.00            0.00
       15339.21             0.00            20.79            25.10             0.00             0.00            0.00
       15340.22             0.00            21.21            21.70             0.00             0.00            0.00
       15341.22             0.00            20.78            25.20             0.00             0.00            0.00
       15342.29             0.00            21.25            22.70             0.00             0.00            0.00
       15343.22             0.00            21.11            22.40             0.00             0.00            0.00
       15344.18             0.00            20.78            25.20             0.00             0.00            0.00
       15345.19             0.00            20.99            21.70             0.00             0.00            0.00
       15346.20             0.00            20.82            24.90             0.00             0.00            0.00
       15347.21             0.00            21.08            22.70             0.00             0.00            0.00
       15348.21             0.00            21.14            22.20             0.00             0.00            0.00
       15349.28             0.00            21.13            25.10             0.00             0.00            0.00
       15350.34             0.00            21.00            21.70             0.00             0.00            0.00
       15351.22             0.00            20.82            24.80             0.00             0.00            0.00
       15352.18             0.00            21.08            22.70             0.00             0.00            0.00
       15353.32             0.00            20.77            22.90             0.00             0.00            0.00
       15354.19             0.00            20.80            25.00             0.00             0.00            0.00
